,learning_rate,n_estimators,total_accuracy,yes_accuracy,no_accuracy,prob_threshold,tree_depth
4045,0.2,100.0,0.541238717709306,0.3877995642701525,0.6946778711484594,0.45000000000000007,6.0
4046,0.2,100.0,0.5401493930905695,0.37597261126672893,0.7043261749144102,0.4600000000000001,6.0
4047,0.2,100.0,0.5396825396825397,0.36725801431683786,0.7121070650482415,0.4700000000000001,6.0
4048,0.2,100.0,0.5395269218798631,0.35947712418300654,0.7195767195767195,0.4800000000000001,6.0
4049,0.2,100.0,0.5392156862745098,0.3516962340491752,0.7267351384998444,0.4900000000000001,6.0
4050,0.2,100.0,0.5378151260504201,0.34298163709928414,0.7326486150015562,0.5000000000000001,6.0
4051,0.2,100.0,0.5362589480236539,0.33395580454403984,0.738562091503268,0.5100000000000001,6.0
4052,0.2,100.0,0.5359477124183006,0.3239962651727358,0.7478991596638656,0.5200000000000001,6.0
4053,0.2,100.0,0.537503890445067,0.31777155306567073,0.7572362278244631,0.5300000000000001,6.0
4054,0.2,100.0,0.534547152194211,0.3059446000622471,0.7631497043261749,0.5400000000000001,6.0
4055,0.2,100.0,0.5348583877995643,0.29940865234982883,0.7703081232492998,0.5500000000000002,6.0
4056,0.2,100.0,0.5347027699968876,0.2903828197945845,0.7790227201991908,0.5600000000000002,6.0
4057,0.2,100.0,0.5342359165888577,0.2822906940553999,0.7861811391223156,0.5700000000000002,6.0
4058,0.2,100.0,0.5340802987861811,0.2732648615001556,0.7948957360722066,0.5800000000000002,6.0
4059,0.2,100.0,0.5334578275754747,0.26392779333955807,0.8029878618113913,0.5900000000000002,6.0
4060,0.5,100.0,0.5558667911609088,0.4351073762838469,0.6766262060379707,0.4,6.0
4061,0.5,100.0,0.554933084344849,0.42483660130718953,0.6850295673825085,0.41000000000000003,6.0
4062,0.5,100.0,0.5536881419234361,0.41456582633053224,0.6928104575163399,0.42000000000000004,6.0
4063,0.5,100.0,0.5536881419234361,0.4042950513538749,0.7030812324929971,0.43000000000000005,6.0
4064,0.5,100.0,0.5536881419234361,0.3952692187986306,0.7121070650482415,0.44000000000000006,6.0
4065,0.5,100.0,0.5516651104886399,0.385932150638033,0.7173980703392469,0.45000000000000007,6.0
4066,0.5,100.0,0.5494864612511672,0.37441643323996265,0.7245564892623716,0.4600000000000001,6.0
4067,0.5,100.0,0.5477746654217243,0.3657018362900716,0.7298474945533769,0.4700000000000001,6.0
4068,0.5,100.0,0.5476190476190477,0.357609710550887,0.7376283846872083,0.4800000000000001,6.0
4069,0.5,100.0,0.5455960161842515,0.3460939931528167,0.7450980392156863,0.4900000000000001,6.0
4070,0.5,100.0,0.5440398381574852,0.33582321817615934,0.752256458138811,0.5000000000000001,6.0
4071,0.5,100.0,0.5429505135387488,0.32741985683162156,0.7584811702458761,0.5100000000000001,6.0
4072,0.5,100.0,0.5415499533146592,0.31746031746031744,0.765639589169001,0.5200000000000001,6.0
4073,0.5,100.0,0.5393713040771865,0.3078120136943666,0.7709305944600062,0.5300000000000001,6.0
4074,0.5,100.0,0.53828197945845,0.3003423591658886,0.7762215997510116,0.5400000000000001,6.0
4075,0.5,100.0,0.537503890445067,0.2928727046374105,0.7821350762527233,0.5500000000000002,6.0
4076,0.5,100.0,0.5379707438530968,0.28322440087145967,0.7927170868347339,0.5600000000000002,6.0
4077,0.5,100.0,0.5389044506691566,0.27762215997510115,0.800186741363212,0.5700000000000002,6.0
4078,0.5,100.0,0.5376595082477436,0.2689075630252101,0.806411453470277,0.5800000000000002,6.0
4079,0.5,100.0,0.5359477124183006,0.25957049486461253,0.8123249299719888,0.5900000000000002,6.0
4080,0.7,100.0,0.5681605975723623,0.4466230936819172,0.6896981014628073,0.4,6.0
4081,0.7,100.0,0.5670712729536259,0.4335511982570806,0.7005913476501712,0.41000000000000003,6.0
4082,0.7,100.0,0.5661375661375662,0.42141300964830375,0.7108621226268285,0.42000000000000004,6.0
4083,0.7,100.0,0.5669156551509492,0.4133208839091192,0.7205104263927793,0.43000000000000005,6.0
4084,0.7,100.0,0.5656707127295363,0.4024276377217554,0.7289137877373172,0.44000000000000006,6.0
4085,0.7,100.0,0.5661375661375662,0.3952692187986306,0.7370059134765017,0.45000000000000007,6.0
4086,0.7,100.0,0.56411453470277,0.3831310301898537,0.7450980392156863,0.4600000000000001,6.0
4087,0.7,100.0,0.5644257703081232,0.37379396202925613,0.7550575785869903,0.4700000000000001,6.0
4088,0.7,100.0,0.5639589169000934,0.36507936507936506,0.7628384687208216,0.4800000000000001,6.0
4089,0.7,100.0,0.5633364456893869,0.35543106131341423,0.7712418300653595,0.4900000000000001,6.0
4090,0.7,100.0,0.5624027388733271,0.3460939931528167,0.7787114845938375,0.5000000000000001,6.0
4091,0.7,100.0,0.5613134142545907,0.3373793962029256,0.7852474323062558,0.5100000000000001,6.0
4092,0.7,100.0,0.559134765017118,0.3258636788048553,0.7924058512293807,0.5200000000000001,6.0
4093,0.7,100.0,0.5588235294117647,0.31932773109243695,0.7983193277310925,0.5300000000000001,6.0
4094,0.7,100.0,0.5564892623716153,0.31030189853719264,0.802676626206038,0.5400000000000001,6.0
4095,0.7,100.0,0.5544662309368191,0.3009648303765951,0.8079676314970433,0.5500000000000002,6.0
4096,0.7,100.0,0.5557111733582322,0.2953625894802365,0.8160597572362278,0.5600000000000002,6.0
4097,0.7,100.0,0.5571117335823218,0.291005291005291,0.8232181761593527,0.5700000000000002,6.0
4098,0.7,100.0,0.5557111733582322,0.2822906940553999,0.8291316526610645,0.5800000000000002,6.0
4099,0.7,100.0,0.5539993775287892,0.27233115468409586,0.8356676003734828,0.5900000000000002,6.0
4100,0.05,200.0,0.5715841892312481,0.4665421724245254,0.6766262060379707,0.4,6.0
4101,0.05,200.0,0.5695611577964519,0.45440398381574854,0.6847183317771554,0.41000000000000003,6.0
4102,0.05,200.0,0.5694055399937753,0.4447556800497977,0.6940553999377529,0.42000000000000004,6.0
4103,0.05,200.0,0.5670712729536259,0.4323062558356676,0.7018362900715842,0.43000000000000005,6.0
4104,0.05,200.0,0.5675381263616558,0.4226579520697168,0.7124183006535948,0.44000000000000006,6.0
4105,0.05,200.0,0.5667600373482726,0.4117647058823529,0.7217553688141923,0.45000000000000007,6.0
4106,0.05,200.0,0.5638032990974168,0.4002489884842826,0.7273576097105509,0.4600000000000001,6.0
4107,0.05,200.0,0.5630252100840336,0.39091192032368505,0.7351384998443822,0.4700000000000001,6.0
4108,0.05,200.0,0.5603797074385309,0.3800186741363212,0.7407407407407407,0.4800000000000001,6.0
4109,0.05,200.0,0.5610021786492375,0.37099284158107687,0.7510115157173981,0.4900000000000001,6.0
4110,0.05,200.0,0.5585122938064114,0.36134453781512604,0.7556800497976969,0.5000000000000001,6.0
4111,0.05,200.0,0.554933084344849,0.3492063492063492,0.7606598194833489,0.5100000000000001,6.0
4112,0.05,200.0,0.5522875816993464,0.33800186741363214,0.7665732959850607,0.5200000000000001,6.0
4113,0.05,200.0,0.5515094926859633,0.32710862122626827,0.7759103641456583,0.5300000000000001,6.0
4114,0.05,200.0,0.5519763460939932,0.3190164954870837,0.7849361967009025,0.5400000000000001,6.0
4115,0.05,200.0,0.5522875816993464,0.31216931216931215,0.7924058512293807,0.5500000000000002,6.0
4116,0.05,200.0,0.5518207282913166,0.30438842203548083,0.7992530345471522,0.5600000000000002,6.0
4117,0.05,200.0,0.5518207282913166,0.29411764705882354,0.8095238095238095,0.5700000000000002,6.0
4118,0.05,200.0,0.5497976968565204,0.28478057889822594,0.8148148148148148,0.5800000000000002,6.0
4119,0.05,200.0,0.5490196078431373,0.2751322751322751,0.8229069405539994,0.5900000000000002,6.0
4120,0.1,200.0,0.5592903828197946,0.4677871148459384,0.6507936507936508,0.4,6.0
4121,0.1,200.0,0.5600684718331778,0.4587612822906941,0.6613756613756614,0.41000000000000003,6.0
4122,0.1,200.0,0.5592903828197946,0.4481792717086835,0.6704014939309056,0.42000000000000004,6.0
4123,0.1,200.0,0.5614690320572674,0.43853096794273266,0.6844070961718021,0.43000000000000005,6.0
4124,0.1,200.0,0.5599128540305011,0.42732648615001556,0.6924992219109866,0.44000000000000006,6.0
4125,0.1,200.0,0.5608465608465608,0.4189231248054777,0.702769996887644,0.45000000000000007,6.0
4126,0.1,200.0,0.5606909430438842,0.40834111422346714,0.7130407718643013,0.4600000000000001,6.0
4127,0.1,200.0,0.5588235294117647,0.39402427637721754,0.7236227824463118,0.4700000000000001,6.0
4128,0.1,200.0,0.5596016184251479,0.38530967942732647,0.7338935574229691,0.4800000000000001,6.0
4129,0.1,200.0,0.5602240896358543,0.37597261126672893,0.7444755680049797,0.4900000000000001,6.0
4130,0.1,200.0,0.5596016184251479,0.3660130718954248,0.7531901649548708,0.5000000000000001,6.0
4131,0.1,200.0,0.5599128540305011,0.35543106131341423,0.764394646747588,0.5100000000000001,6.0
