,learning_rate,n_estimators,total_accuracy,yes_accuracy,no_accuracy,prob_threshold,tree_depth
234,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,2.0
235,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,2.0
236,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,2.0
237,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,2.0
238,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,2.0
239,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,2.0
240,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,2.0
241,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,2.0
242,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,2.0
243,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,2.0
244,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,2.0
245,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,2.0
246,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,2.0
247,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,2.0
248,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,2.0
249,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,2.0
250,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,2.0
251,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,2.0
252,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,2.0
253,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,2.0
254,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,2.0
255,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,2.0
256,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,2.0
257,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,2.0
258,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,2.0
259,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,2.0
260,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,2.0
261,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,2.0
262,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,2.0
263,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,2.0
264,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,2.0
265,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,2.0
266,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,2.0
267,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,2.0
268,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,2.0
269,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,2.0
270,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,2.0
271,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,2.0
272,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,2.0
273,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,2.0
274,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,2.0
275,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,2.0
276,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,2.0
277,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,2.0
278,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,2.0
279,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,2.0
280,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,2.0
281,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,2.0
282,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,2.0
283,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,2.0
284,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,2.0
285,0.2,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,2.0
